Year,Month,Date,Product Subcategory Name,Product Category,Territory Name,Territory Group,Sales
2009,Mar,01/03/2009,Socks,Clothing,Canada,North America,301.70
2009,Mar,01/03/2009,Bottom Brackets,Components,Australia,Pacific,291.58
2009,Mar,01/03/2009,Caps,Clothing,Canada,North America,289.48
2009,Mar,01/03/2009,Fenders,Accessories,Germany,Europe,285.74
2009,Mar,01/03/2009,Caps,Clothing,Northwest,North America,276.89
2009,Mar,01/03/2009,Pedals,Components,France,Europe,268.87
2009,Mar,01/03/2009,Caps,Clothing,France,Europe,264.31
2009,Mar,01/03/2009,Cleaners,Accessories,Canada,North America,255.99
2009,Mar,01/03/2009,Brakes,Components,Germany,Europe,255.60
2009,Mar,01/03/2009,Handlebars,Components,United Kingdom,Europe,255.50
2009,Mar,01/03/2009,Fenders,Accessories,United Kingdom,Europe,241.78
2009,Mar,01/03/2009,Saddles,Components,Central,North America,236.47
2009,Mar,01/03/2009,Gloves,Clothing,Southeast,North America,235.10
2009,Mar,01/03/2009,Bib-Shorts,Clothing,Germany,Europe,233.97
2009,Mar,01/03/2009,Hydration Packs,Accessories,Northeast,North America,230.96
2009,Mar,01/03/2009,Socks,Clothing,Northwest,North America,222.05
2009,Mar,01/03/2009,Derailleurs,Components,Northeast,North America,219.58
2009,Mar,01/03/2009,Bottom Brackets,Components,Germany,Europe,218.68
2009,Mar,01/03/2009,Handlebars,Components,Australia,Pacific,212.48
2009,Mar,01/03/2009,Gloves,Clothing,France,Europe,210.61
2009,Mar,01/03/2009,Touring Frames,Components,Northeast,North America,200.05
2009,Mar,01/03/2009,Brakes,Components,Central,North America,191.70
2009,Mar,01/03/2009,Brakes,Components,Northeast,North America,191.70
2009,Mar,01/03/2009,Brakes,Components,Southeast,North America,191.70
2009,Mar,01/03/2009,Gloves,Clothing,Northeast,North America,191.02
2009,Mar,01/03/2009,Fenders,Accessories,France,Europe,175.84
2009,Mar,01/03/2009,Chains,Components,Northwest,North America,170.02
2009,Mar,01/03/2009,Hydration Packs,Accessories,Germany,Europe,164.97
2009,Mar,01/03/2009,Bike Stands,Accessories,France,Europe,159.00
2009,Mar,01/03/2009,Handlebars,Components,France,Europe,154.48
2009,Mar,01/03/2009,Bottom Brackets,Components,Southeast,North America,145.79
2009,Mar,01/03/2009,Chains,Components,Australia,Pacific,145.73
2009,Mar,01/03/2009,Chains,Components,Southwest,North America,145.73
2009,Mar,01/03/2009,Cleaners,Accessories,Australia,Pacific,138.33
2009,Mar,01/03/2009,Brakes,Components,France,Europe,127.80
2009,Mar,01/03/2009,Gloves,Clothing,Germany,Europe,127.35
2009,Mar,01/03/2009,Socks,Clothing,Southeast,North America,124.06
2009,Mar,01/03/2009,Cleaners,Accessories,Southwest,North America,122.43
2009,Mar,01/03/2009,Socks,Clothing,Northeast,North America,118.67
2009,Mar,01/03/2009,Caps,Clothing,Central,North America,111.30
2009,Mar,01/03/2009,Handlebars,Components,Central,North America,101.03
2009,Mar,01/03/2009,Pedals,Components,Australia,Pacific,97.19
2009,Mar,01/03/2009,Cleaners,Accessories,United Kingdom,Europe,96.99
2009,Mar,01/03/2009,Socks,Clothing,United Kingdom,Europe,93.50
2009,Mar,01/03/2009,Cleaners,Accessories,Germany,Europe,89.04
2009,Mar,01/03/2009,Saddles,Components,Australia,Pacific,86.65
2009,Mar,01/03/2009,Socks,Clothing,Central,North America,86.30
2009,Mar,01/03/2009,Chains,Components,United Kingdom,Europe,85.01
2009,Mar,01/03/2009,Caps,Clothing,Northeast,North America,75.52
2009,Mar,01/03/2009,Cleaners,Accessories,Northeast,North America,74.57
2009,Mar,01/03/2009,Bottom Brackets,Components,Central,North America,72.89
2009,Mar,01/03/2009,Bottom Brackets,Components,Northeast,North America,72.89
2009,Mar,01/03/2009,Cleaners,Accessories,Northwest,North America,63.60
2009,Mar,01/03/2009,Saddles,Components,Southeast,North America,63.17
2009,Mar,01/03/2009,Chains,Components,Canada,North America,60.72
2009,Mar,01/03/2009,Derailleurs,Components,Germany,Europe,54.89
2009,Mar,01/03/2009,Derailleurs,Components,Southeast,North America,54.89
2009,Mar,01/03/2009,Caps,Clothing,Southeast,North America,53.94
2009,Mar,01/03/2009,Chains,Components,Germany,Europe,48.58
2009,Mar,01/03/2009,Bottles and Cages,Accessories,Northeast,North America,47.90
2009,Mar,01/03/2009,Socks,Clothing,Australia,Pacific,44.95
2009,Mar,01/03/2009,Cleaners,Accessories,Central,North America,42.93
2009,Mar,01/03/2009,Pedals,Components,Germany,Europe,37.25
2009,Mar,01/03/2009,Handlebars,Components,Southeast,North America,37.15
2009,Mar,01/03/2009,Chains,Components,Central,North America,36.43
2009,Mar,01/03/2009,Chains,Components,France,Europe,36.43
2009,Mar,01/03/2009,Chains,Components,Northeast,North America,36.43
2009,Mar,01/03/2009,Cleaners,Accessories,Southeast,North America,33.39
2009,Mar,01/03/2009,Hydration Packs,Accessories,Central,North America,32.99
2009,Mar,01/03/2009,Bottles and Cages,Accessories,Central,North America,29.94
2009,Mar,01/03/2009,Cleaners,Accessories,France,Europe,27.03
2009,Mar,01/03/2009,Socks,Clothing,France,Europe,26.97
2009,Mar,01/03/2009,Socks,Clothing,Germany,Europe,25.17
2009,Mar,01/03/2009,Bottles and Cages,Accessories,Southeast,North America,23.95
2009,Mar,01/03/2009,Gloves,Clothing,Central,North America,14.69
2009,Mar,01/03/2009,Chains,Components,Southeast,North America,12.14
2009,Mar,01/03/2009,Tires and Tubes,Accessories,Northeast,North America,1.37
2009,Mar,01/03/2009,Tires and Tubes,Accessories,Southeast,North America,1.37
2009,Apr,01/04/2009,Touring Bikes,Bikes,Southwest,North America,328953.28
2009,Apr,01/04/2009,Road Bikes,Bikes,Southwest,North America,282948.29
2009,Apr,01/04/2009,Mountain Bikes,Bikes,Northwest,North America,226116.12
2009,Apr,01/04/2009,Mountain Bikes,Bikes,Canada,North America,184162.89
2009,Apr,01/04/2009,Touring Bikes,Bikes,Northwest,North America,180221.36
2009,Apr,01/04/2009,Mountain Bikes,Bikes,Southwest,North America,178050.86
2009,Apr,01/04/2009,Road Bikes,Bikes,Australia,Pacific,176318.28
2009,Apr,01/04/2009,Touring Bikes,Bikes,Australia,Pacific,174162.58
2009,Apr,01/04/2009,Touring Bikes,Bikes,Germany,Europe,145767.15
2009,Apr,01/04/2009,Road Bikes,Bikes,Canada,North America,143470.77
2009,Apr,01/04/2009,Mountain Bikes,Bikes,Australia,Pacific,131043.79
2009,Apr,01/04/2009,Road Bikes,Bikes,Central,North America,122663.11
2009,Apr,01/04/2009,Road Bikes,Bikes,Northwest,North America,118997.33
2009,Apr,01/04/2009,Mountain Bikes,Bikes,United Kingdom,Europe,100515.40
2009,Apr,01/04/2009,Road Bikes,Bikes,Germany,Europe,96788.93
2009,Apr,01/04/2009,Road Bikes,Bikes,United Kingdom,Europe,88117.77
2009,Apr,01/04/2009,Mountain Bikes,Bikes,France,Europe,83283.90
2009,Apr,01/04/2009,Mountain Bikes,Bikes,Northeast,North America,82982.72
2009,Apr,01/04/2009,Mountain Bikes,Bikes,Southeast,North America,72520.80
2009,Apr,01/04/2009,Touring Bikes,Bikes,United Kingdom,Europe,71878.25
2009,Apr,01/04/2009,Road Bikes,Bikes,France,Europe,70633.59
2009,Apr,01/04/2009,Mountain Bikes,Bikes,Germany,Europe,67170.61
2009,Apr,01/04/2009,Mountain Frames,Components,Canada,North America,56668.92
2009,Apr,01/04/2009,Touring Bikes,Bikes,Canada,North America,46249.08
2009,Apr,01/04/2009,Touring Bikes,Bikes,France,Europe,39361.41
2009,Apr,01/04/2009,Road Bikes,Bikes,Southeast,North America,35072.48
2009,Apr,01/04/2009,Touring Frames,Components,Southwest,North America,30497.69
2009,Apr,01/04/2009,Road Bikes,Bikes,Northeast,North America,30171.47
2009,Apr,01/04/2009,Road Frames,Components,Canada,North America,25709.29
2009,Apr,01/04/2009,Touring Frames,Components,Northwest,North America,23273.92
2009,Apr,01/04/2009,Touring Frames,Components,Germany,Europe,23271.73
2009,Apr,01/04/2009,Mountain Frames,Components,Northeast,North America,23109.07
2009,Apr,01/04/2009,Touring Bikes,Bikes,Northeast,North America,22875.86
2009,Apr,01/04/2009,Mountain Frames,Components,Southeast,North America,17445.49
2009,Apr,01/04/2009,Mountain Frames,Components,Southwest,North America,16392.08
2009,Apr,01/04/2009,Road Frames,Components,Southwest,North America,16251.93
2009,Apr,01/04/2009,Mountain Frames,Components,Northwest,North America,13841.51
2009,Apr,01/04/2009,Road Frames,Components,Central,North America,9327.57
2009,Apr,01/04/2009,Jerseys,Clothing,Southwest,North America,9327.45
2009,Apr,01/04/2009,Mountain Frames,Components,United Kingdom,Europe,8290.18
2009,Apr,01/04/2009,Shorts,Clothing,Northwest,North America,6995.50
2009,Apr,01/04/2009,Shorts,Clothing,Canada,North America,6004.44
2009,Apr,01/04/2009,Helmets,Accessories,Southwest,North America,5991.34
2009,Apr,01/04/2009,Jerseys,Clothing,United Kingdom,Europe,5515.38
2009,Apr,01/04/2009,Road Frames,Components,United Kingdom,Europe,5470.19
2009,Apr,01/04/2009,Road Frames,Components,Northwest,North America,5342.20
2009,Apr,01/04/2009,Jerseys,Clothing,Canada,North America,5147.15
2009,Apr,01/04/2009,Mountain Frames,Components,France,Europe,5106.73
2009,Apr,01/04/2009,Touring Bikes,Bikes,Central,North America,5020.24
2009,Apr,01/04/2009,Helmets,Accessories,Australia,Pacific,4513.71
2009,Apr,01/04/2009,Jerseys,Clothing,Northwest,North America,4458.70
2009,Apr,01/04/2009,Tires and Tubes,Accessories,Australia,Pacific,4292.49
2009,Apr,01/04/2009,Tires and Tubes,Accessories,Southwest,North America,4158.23
2009,Apr,01/04/2009,Mountain Bikes,Bikes,Central,North America,4130.98
2009,Apr,01/04/2009,Jerseys,Clothing,France,Europe,4071.42
2009,Apr,01/04/2009,Shorts,Clothing,Southwest,North America,4020.23
2009,Apr,01/04/2009,Jerseys,Clothing,Germany,Europe,3980.73
2009,Apr,01/04/2009,Bike Racks,Accessories,Southwest,North America,3876.00
2009,Apr,01/04/2009,Helmets,Accessories,United Kingdom,Europe,3872.69
2009,Apr,01/04/2009,Tires and Tubes,Accessories,Canada,North America,3847.09
2009,Apr,01/04/2009,Road Frames,Components,Southeast,North America,3664.51
2009,Apr,01/04/2009,Jerseys,Clothing,Southeast,North America,3623.95
2009,Apr,01/04/2009,Helmets,Accessories,Northwest,North America,3589.27
2009,Apr,01/04/2009,Jerseys,Clothing,Australia,Pacific,3586.52
2009,Apr,01/04/2009,Helmets,Accessories,Canada,North America,3557.08
2009,Apr,01/04/2009,Tires and Tubes,Accessories,Northwest,North America,3299.53
2009,Apr,01/04/2009,Touring Frames,Components,Northeast,North America,3211.78
2009,Apr,01/04/2009,Jerseys,Clothing,Central,North America,3200.99
2009,Apr,01/04/2009,Helmets,Accessories,France,Europe,3043.43
2009,Apr,01/04/2009,Helmets,Accessories,Germany,Europe,2991.64
2009,Apr,01/04/2009,Vests,Clothing,Southwest,North America,2957.83
2009,Apr,01/04/2009,Vests,Clothing,Canada,North America,2789.56
2009,Apr,01/04/2009,Cranksets,Components,Canada,North America,2543.31
2009,Apr,01/04/2009,Shorts,Clothing,Southeast,North America,2439.85
2009,Apr,01/04/2009,Touring Bikes,Bikes,Southeast,North America,2384.07
2009,Apr,01/04/2009,Pedals,Components,Canada,North America,2274.13
2009,Apr,01/04/2009,Tires and Tubes,Accessories,France,Europe,2223.44
2009,Apr,01/04/2009,Tires and Tubes,Accessories,United Kingdom,Europe,2215.27
2009,Apr,01/04/2009,Touring Frames,Components,Australia,Pacific,2204.95
2009,Apr,01/04/2009,Jerseys,Clothing,Northeast,North America,2137.09
2009,Apr,01/04/2009,Vests,Clothing,Southeast,North America,2115.82
2009,Apr,01/04/2009,Pedals,Components,Southwest,North America,2079.75
2009,Apr,01/04/2009,Tires and Tubes,Accessories,Germany,Europe,2044.64
2009,Apr,01/04/2009,Bike Racks,Accessories,Central,North America,1987.20
2009,Apr,01/04/2009,Bike Racks,Accessories,Canada,North America,1963.20
2009,Apr,01/04/2009,Derailleurs,Components,Canada,North America,1953.46
2009,Apr,01/04/2009,Vests,Clothing,Germany,Europe,1901.83
2009,Apr,01/04/2009,Shorts,Clothing,Northeast,North America,1854.04
2009,Apr,01/04/2009,Cranksets,Components,Southwest,North America,1846.73
2009,Apr,01/04/2009,Vests,Clothing,United Kingdom,Europe,1826.26
2009,Apr,01/04/2009,Road Frames,Components,France,Europe,1677.69
2009,Apr,01/04/2009,Gloves,Clothing,Southwest,North America,1474.30
2009,Apr,01/04/2009,Vests,Clothing,Northeast,North America,1466.85
2009,Apr,01/04/2009,Vests,Clothing,Northwest,North America,1457.96
2009,Apr,01/04/2009,Pedals,Components,Northwest,North America,1391.36
2009,Apr,01/04/2009,Cranksets,Components,Northeast,North America,1360.75
2009,Apr,01/04/2009,Bottles and Cages,Accessories,Southwest,North America,1324.65
2009,Apr,01/04/2009,Road Frames,Components,Germany,Europe,1320.24
2009,Apr,01/04/2009,Bike Racks,Accessories,United Kingdom,Europe,1320.00
2009,Apr,01/04/2009,Vests,Clothing,France,Europe,1314.45
2009,Apr,01/04/2009,Helmets,Accessories,Central,North America,1309.33
2009,Apr,01/04/2009,Handlebars,Components,Canada,North America,1269.78
2009,Apr,01/04/2009,Bike Racks,Accessories,France,Europe,1240.80
2009,Apr,01/04/2009,Bottles and Cages,Accessories,Australia,Pacific,1230.27
2009,Apr,01/04/2009,Helmets,Accessories,Southeast,North America,1216.25
2009,Apr,01/04/2009,Pedals,Components,Central,North America,1198.60
2009,Apr,01/04/2009,Shorts,Clothing,France,Europe,1198.23
2009,Apr,01/04/2009,Bike Racks,Accessories,Northwest,North America,1195.20
2009,Apr,01/04/2009,Hydration Packs,Accessories,Southwest,North America,1154.79
2009,Apr,01/04/2009,Vests,Clothing,Central,North America,1143.00
2009,Apr,01/04/2009,Hydration Packs,Accessories,United Kingdom,Europe,1141.59
2009,Apr,01/04/2009,Bike Racks,Accessories,Southeast,North America,1080.00
2009,Apr,01/04/2009,Bike Racks,Accessories,Northeast,North America,1051.20
2009,Apr,01/04/2009,Shorts,Clothing,Australia,Pacific,1049.85
2009,Apr,01/04/2009,Gloves,Clothing,Australia,Pacific,979.60
2009,Apr,01/04/2009,Pedals,Components,Southeast,North America,963.75
2009,Apr,01/04/2009,Handlebars,Components,Southwest,North America,956.27
2009,Apr,01/04/2009,Bike Stands,Accessories,Southwest,North America,954.00
2009,Apr,01/04/2009,Bike Racks,Accessories,Germany,Europe,936.00
2009,Apr,01/04/2009,Fenders,Accessories,Southwest,North America,923.16
2009,Apr,01/04/2009,Hydration Packs,Accessories,Northwest,North America,877.64
2009,Apr,01/04/2009,Derailleurs,Components,Southwest,North America,876.41
2009,Apr,01/04/2009,Bottom Brackets,Components,Canada,North America,874.70
2009,Apr,01/04/2009,Fenders,Accessories,Northwest,North America,857.22
2009,Apr,01/04/2009,Vests,Clothing,Australia,Pacific,838.20
2009,Apr,01/04/2009,Brakes,Components,Canada,North America,830.70
2009,Apr,01/04/2009,Hydration Packs,Accessories,Australia,Pacific,824.85
2009,Apr,01/04/2009,Helmets,Accessories,Northeast,North America,824.36
2009,Apr,01/04/2009,Gloves,Clothing,United Kingdom,Europe,808.17
2009,Apr,01/04/2009,Bike Stands,Accessories,Canada,North America,795.00
2009,Apr,01/04/2009,Bike Stands,Accessories,Germany,Europe,795.00
2009,Apr,01/04/2009,Bottles and Cages,Accessories,Northwest,North America,780.69
2009,Apr,01/04/2009,Saddles,Components,Canada,North America,765.73
2009,Apr,01/04/2009,Gloves,Clothing,Canada,North America,764.09
2009,Apr,01/04/2009,Hydration Packs,Accessories,Germany,Europe,755.56
2009,Apr,01/04/2009,Gloves,Clothing,Northwest,North America,749.39
2009,Apr,01/04/2009,Cranksets,Components,Australia,Pacific,728.98
2009,Apr,01/04/2009,Bottles and Cages,Accessories,Canada,North America,709.86
2009,Apr,01/04/2009,Fenders,Accessories,Australia,Pacific,703.36
2009,Apr,01/04/2009,Gloves,Clothing,Germany,Europe,651.43
2009,Apr,01/04/2009,Pedals,Components,Northeast,North America,646.28
2009,Apr,01/04/2009,Bike Stands,Accessories,Australia,Pacific,636.00
2009,Apr,01/04/2009,Bike Stands,Accessories,France,Europe,636.00
2009,Apr,01/04/2009,Handlebars,Components,Southeast,North America,608.30
2009,Apr,01/04/2009,Gloves,Clothing,France,Europe,606.86
2009,Apr,01/04/2009,Bottom Brackets,Components,Northeast,North America,599.33
2009,Apr,01/04/2009,Caps,Clothing,Southwest,North America,594.78
2009,Apr,01/04/2009,Hydration Packs,Accessories,Canada,North America,593.89
2009,Apr,01/04/2009,Shorts,Clothing,Central,North America,587.92
2009,Apr,01/04/2009,Bottles and Cages,Accessories,France,Europe,570.18
2009,Apr,01/04/2009,Fenders,Accessories,Canada,North America,549.50
2009,Apr,01/04/2009,Bottles and Cages,Accessories,United Kingdom,Europe,549.22
2009,Apr,01/04/2009,Bottles and Cages,Accessories,Germany,Europe,520.93
2009,Apr,01/04/2009,Brakes,Components,Northwest,North America,511.20
2009,Apr,01/04/2009,Brakes,Components,Southwest,North America,511.20
2009,Apr,01/04/2009,Derailleurs,Components,United Kingdom,Europe,511.08
2009,Apr,01/04/2009,Handlebars,Components,Northwest,North America,509.99
2009,Apr,01/04/2009,Saddles,Components,Southwest,North America,498.28
2009,Apr,01/04/2009,Saddles,Components,Northwest,North America,491.95
2009,Apr,01/04/2009,Pedals,Components,France,Europe,490.78
2009,Apr,01/04/2009,Socks,Clothing,Southwest,North America,489.60
2009,Apr,01/04/2009,Cranksets,Components,Northwest,North America,485.99
2009,Apr,01/04/2009,Bike Racks,Accessories,Australia,Pacific,480.00
2009,Apr,01/04/2009,Bike Stands,Accessories,Northwest,North America,477.00
2009,Apr,01/04/2009,Shorts,Clothing,United Kingdom,Europe,475.93
2009,Apr,01/04/2009,Cranksets,Components,United Kingdom,Europe,453.58
2009,Apr,01/04/2009,Hydration Packs,Accessories,France,Europe,450.92
2009,Apr,01/04/2009,Pedals,Components,United Kingdom,Europe,440.57
2009,Apr,01/04/2009,Caps,Clothing,United Kingdom,Europe,391.42
2009,Apr,01/04/2009,Gloves,Clothing,Central,North America,391.35
2009,Apr,01/04/2009,Caps,Clothing,Germany,Europe,388.37
2009,Apr,01/04/2009,Saddles,Components,Southeast,North America,379.97
2009,Apr,01/04/2009,Bottom Brackets,Components,Southwest,North America,372.55
2009,Apr,01/04/2009,Derailleurs,Components,Northwest,North America,365.33
2009,Apr,01/04/2009,Hydration Packs,Accessories,Southeast,North America,362.93
2009,Apr,01/04/2009,Caps,Clothing,Canada,North America,349.53
2009,Apr,01/04/2009,Derailleurs,Components,Australia,Pacific,347.35
2009,Apr,01/04/2009,Handlebars,Components,Northeast,North America,333.53
2009,Apr,01/04/2009,Caps,Clothing,Northwest,North America,321.48
2009,Apr,01/04/2009,Bike Stands,Accessories,United Kingdom,Europe,318.00
2009,Apr,01/04/2009,Fenders,Accessories,United Kingdom,Europe,307.72
2009,Apr,01/04/2009,Gloves,Clothing,Northeast,North America,293.88
2009,Apr,01/04/2009,Gloves,Clothing,Southeast,North America,293.88
2009,Apr,01/04/2009,Derailleurs,Components,Northeast,North America,292.45
2009,Apr,01/04/2009,Bottom Brackets,Components,Northwest,North America,283.47
2009,Apr,01/04/2009,Handlebars,Components,France,Europe,282.50
